run_id,firm_id,incarnation,fyearq,fqtr,saleq,cogsq,gpq,xrdq,xsgaq,dpq,oiadpq,xintq,piq,txtq,niq,cheq,rectq,invtq,ppentq,atq,apq,acoq,txpq,dlcq,lctq,dlttq,ltq,cstkq,apicq,ceqq,req,tstkq,oancfq,ivncfq,fincfq,chechq,capxq,sstkq,prstkq,dvq,prccq,cshoq,mkvaltq,default_flag,empq
run_1775960883,firm_2,1,2031,2,21165000,3340181.0495669246,17824818.950433075,20000000,15000000,625000.0,-17800181.049566925,0.0,-17800181.049566925,0.0,-17800181.049566925,219378477.27779204,3174750.0,669057.0440916877,23750000.0,246972284.32188374,501027.15743503865,3500000.0,0.0,0.0,4001027.1574350386,0.0,4001027.1574350386,10000.0,349990000.0,242971257.16444868,-107028742.8355513,0.0,-24144542.330921058,-0.0,0.0,-24144542.330921058,0.0,0.0,0.0,0.0,40.376743146420466,10.0,403767431.46420467,0,0
run_1775960883,firm_3,1,2031,2,20825000,3253304.9423519457,17571695.057648055,10000000,15000000,687500.0,-8115804.942351945,0.0,-8115804.942351945,0.0,-8115804.942351945,225257941.45151109,3123750.0,66393.97841534583,26187500.0,254635585.42992643,487995.74135279184,2500000.0,0.0,0.0,2987995.741352792,0.0,2987995.741352792,10000.0,349990000.0,251647589.68857366,-98352410.31142634,0.0,-15572193.98477566,-0.0,0.0,-15572193.98477566,0.0,0.0,0.0,0.0,39.87290183892777,10.0,398729018.3892777,0,0
run_1775960883,firm_4,1,2031,2,20000000,3573129.9546380634,16426870.045361936,10000000,20000000,687500.0,-14260629.954638064,0.0,-14260629.954638064,0.0,-14260629.954638064,199594603.93147564,3000000.0,0.0,26187500.0,228782103.93147564,535969.4931957095,3000000.0,0.0,0.0,3535969.49319571,0.0,3535969.49319571,10000.0,349990000.0,225246134.43827993,-124753865.56172007,0.0,-23017395.802504655,-0.0,0.0,-23017395.802504655,0.0,0.0,0.0,0.0,39.26520293178754,10.0,392652029.31787544,0,0
run_1775960883,firm_0,1,2031,3,18240000,3184433.102065671,15055566.897934329,30000000,5000000,625000.0,-20569433.10206567,0.0,-20569433.10206567,0.0,-20569433.10206567,148553505.4463423,2736000.0,947439.508016884,23125000.0,175361944.95435917,477664.9653098506,3500000.0,0.0,0.0,3977664.9653098504,0.0,3977664.9653098504,10000.0,349990000.0,171384279.98904932,-178615720.01095068,0.0,-26088189.17081105,-0.0,0.0,-26088189.17081105,0.0,0.0,0.0,0.0,33.64601139273345,10.0,336460113.9273345,0,0
run_1775960883,firm_1,1,2031,3,18750000,3262505.3776113335,15487494.622388666,20000000,7000000,625000.0,-12137505.377611334,0.0,-12137505.377611334,0.0,-12137505.377611334,208589359.67380768,2812500.0,0.0,23125000.0,234526859.67380768,489375.8066417,2700000.0,0.0,0.0,3189375.8066416997,0.0,3189375.8066416997,10000.0,349990000.0,231337483.86716598,-118662516.13283402,0.0,-10312505.377611334,-0.0,0.0,-10312505.377611334,0.0,0.0,0.0,0.0,34.004249677343324,10.0,340042496.77343327,0,0
run_1775960883,firm_2,1,2031,3,17920000,2993314.9622161845,14926685.037783816,20000000,15000000,625000.0,-20698314.962216184,0.0,-20698314.962216184,0.0,-20698314.962216184,199393746.33290136,2688000.0,1015193.1136635734,23125000.0,226221939.44656494,448997.2443324277,3500000.0,0.0,0.0,3948997.2443324276,0.0,3948997.2443324276,10000.0,349990000.0,222272942.2022325,-127727057.79776749,0.0,-19984730.94489068,-0.0,0.0,-19984730.94489068,0.0,0.0,0.0,0.0,36.30033771493346,10.0,363003377.1493346,0,0
run_1775960883,firm_3,1,2031,3,19812000,3372814.103499568,16439185.896500431,30000000,15000000,687500.0,-29248314.10349957,0.0,-29248314.10349957,0.0,-29248314.10349957,198920118.90491593,2971800.0,13278.795683069166,25500000.0,227405197.70059898,505922.1155249352,4500000.0,0.0,0.0,5005922.115524936,0.0,5005922.115524936,10000.0,349990000.0,222399275.5850741,-127600724.4149259,0.0,-26337822.54659515,-0.0,0.0,-26337822.54659515,0.0,0.0,0.0,0.0,35.88542769065721,10.0,358854276.9065721,0,0
run_1775960883,firm_4,1,2031,3,19250000,3573129.9546380634,15676870.045361936,30000000,20000000,687500.0,-35010629.954638064,0.0,-35010629.954638064,0.0,-35010629.954638064,167383973.97683758,2887500.0,0.0,25500000.0,195771473.97683758,535969.4931957095,5000000.0,0.0,0.0,5535969.49319571,0.0,5535969.49319571,10000.0,349990000.0,190235504.48364186,-159764495.51635814,0.0,-32210629.954638064,-0.0,0.0,-32210629.954638064,0.0,0.0,0.0,0.0,34.0373840331484,10.0,340373840.331484,0,0
run_1775960883,firm_0,1,2031,4,17556000,3169316.240559818,14386683.759440182,30000000,5000000,625000.0,-21238316.240559816,0.0,-21238316.240559816,0.0,-21238316.240559816,127738155.52251808,2633400.0,1249805.6620554007,22500000.0,154121361.18457347,475397.4360839727,3500000.0,0.0,0.0,3975397.4360839725,0.0,3975397.4360839725,10000.0,349990000.0,150145963.7484895,-199854036.2515105,0.0,-20815349.92382421,-0.0,0.0,-20815349.92382421,0.0,0.0,0.0,0.0,32.49372839967148,10.0,324937283.99671483,0,0
run_1775960883,firm_1,1,2031,4,18000000,3256548.970584898,14743451.029415103,30000000,7000000,625000.0,-22881548.9705849,0.0,-22881548.9705849,0.0,-22881548.9705849,187444417.2421688,2700000.0,0.0,22500000.0,212644417.2421688,488482.34558773466,3700000.0,0.0,0.0,4188482.3455877346,0.0,4188482.3455877346,10000.0,349990000.0,208455934.89658108,-141544065.10341892,0.0,-21144942.431638863,-0.0,0.0,-21144942.431638863,0.0,0.0,0.0,0.0,33.88012451601498,10.0,338801245.1601498,0,0
run_1775960883,firm_2,1,2031,4,18252000,3122069.5575678237,15129930.442432176,20000000,15000000,625000.0,-20495069.557567824,0.0,-20495069.557567824,0.0,-20495069.557567824,178281594.26286194,2737800.0,1226788.8154379178,23500000.0,205746183.07829985,468310.43363517354,3500000.0,0.0,0.0,3968310.4336351734,0.0,3968310.4336351734,10000.0,349990000.0,201777872.64466467,-148222127.35533533,0.0,-20112152.07003942,-1000000,0.0,-21112152.07003942,1000000,0.0,0.0,0.0,31.765788266066977,10.0,317657882.66066974,0,0
run_1775960883,firm_3,1,2031,4,19327000,3332977.7164503606,15994022.28354964,40000000,15000000,687500.0,-39693477.71645036,0.0,-39693477.71645036,0.0,-39693477.71645036,160994194.52609125,2899050.0,0.0,24812500.0,188705744.52609125,499946.6574675541,5500000.0,0.0,0.0,5999946.657467554,0.0,5999946.657467554,10000.0,349990000.0,182705797.86862373,-167294202.13137627,0.0,-37925924.37882467,-0.0,0.0,-37925924.37882467,0.0,0.0,0.0,0.0,34.31133826755223,10.0,343113382.6755223,0,0
run_1775960883,firm_4,1,2031,4,19250000,3560718.5671478854,15689281.432852115,30000000,20000000,687500.0,-34998218.56714788,0.0,-34998218.56714788,0.0,-34998218.56714788,133071393.70156616,2887500.0,0.0,24812500.0,160771393.70156616,534107.7850721828,5000000.0,0.0,0.0,5534107.785072183,0.0,5534107.785072183,10000.0,349990000.0,155237285.91649398,-194762714.08350602,0.0,-34312580.27527141,-0.0,0.0,-34312580.27527141,0.0,0.0,0.0,0.0,32.50706513450926,10.0,325070651.3450926,0,0
run_1775960883,firm_0,1,2032,1,16872000,3166174.3438736815,13705825.656126318,30000000,8000000,625000.0,-24919174.34387368,0.0,-24919174.34387368,0.0,-24919174.34387368,103540601.84341682,2530800.0,1555313.7127800542,21875000.0,129501715.55619688,474926.1515810522,3800000.0,0.0,0.0,4274926.151581053,0.0,4274926.151581053,10000.0,349990000.0,125226789.40461582,-224773210.59538418,0.0,-24197553.679101255,-0.0,0.0,-24197553.679101255,0.0,0.0,0.0,0.0,31.581058912454687,10.0,315810589.1245469,0,0
run_1775960883,firm_1,1,2032,1,17750000,3250641.9940372985,14499358.005962702,40000000,7000000,625000.0,-33125641.9940373,0.0,-33125641.9940373,0.0,-33125641.9940373,155980389.20164937,2662500.0,0.0,21875000.0,180517889.20164937,487596.29910559475,4700000.0,0.0,0.0,5187596.299105595,0.0,5187596.299105595,10000.0,349990000.0,175330292.90254378,-174669707.09745622,0.0,-31464028.04051944,-0.0,0.0,-31464028.04051944,0.0,0.0,0.0,0.0,32.77367804689743,10.0,327736780.4689743,0,0
run_1775960883,firm_2,1,2032,1,17538000,3153686.4838260016,14384313.516173998,30000000,15000000,650000.0,-31265686.483826004,0.0,-31265686.483826004,0.0,-31265686.483826004,147609199.44251087,2630700.0,1395339.690901716,23850000.0,175485239.1334126,473052.97257390025,4500000.0,0.0,0.0,4973052.972573901,0.0,4973052.972573901,10000.0,349990000.0,170512186.16083866,-179487813.83916134,0.0,-29672394.820351075,-1000000,0.0,-30672394.820351075,1000000,0.0,0.0,0.0,31.785896179339943,10.0,317858961.79339945,0,0
run_1775960883,firm_3,1,2032,1,18500000,3319698.9207672914,15180301.079232708,40000000,12000000,687500.0,-37507198.92076729,0.0,-37507198.92076729,0.0,-37507198.92076729,123996553.78597149,2775000.0,0.0,24125000.0,150896553.7859715,497954.8381150937,5200000.0,0.0,0.0,5697954.838115093,0.0,5697954.838115093,10000.0,349990000.0,145198598.94785643,-204801401.05214357,0.0,-36997640.740119755,-0.0,0.0,-36997640.740119755,0.0,0.0,0.0,0.0,33.399733936058716,10.0,333997339.3605872,0,0
run_1775960883,firm_4,1,2032,1,18750000,3548512.3218489774,15201487.678151023,30000000,20000000,687500.0,-35486012.32184897,0.0,-35486012.32184897,0.0,-35486012.32184897,98346050.44292235,2812500.0,0.0,24125000.0,125283550.44292235,532276.8482773466,5000000.0,0.0,0.0,5532276.848277346,0.0,5532276.848277346,10000.0,349990000.0,119751273.59464502,-230248726.40535498,0.0,-34725343.25864381,-0.0,0.0,-34725343.25864381,0.0,0.0,0.0,0.0,31.93711857749482,10.0,319371185.77494824,0,0
run_1775960883,firm_0,1,2032,2,18480000,3666096.608695842,14813903.391304158,30000000,5000000,625000.0,-20811096.608695842,0.0,-20811096.608695842,0.0,-20811096.608695842,83082707.78854181,2772000.0,1360899.4986825474,21250000.0,108465607.28722435,549914.4913043763,3500000.0,0.0,0.0,4049914.491304376,0.0,4049914.491304376,10000.0,349990000.0,104415692.79591998,-245584307.20408002,0.0,-20457894.054875012,-0.0,0.0,-20457894.054875012,0.0,0.0,0.0,0.0,30.557963682138478,10.0,305579636.8213848,0,0
run_1775960883,firm_1,1,2032,2,17500000,3233213.5621695053,14266786.437830495,40000000,7000000,625000.0,-33358213.562169507,0.0,-33358213.562169507,0.0,-33358213.562169507,123282061.3746997,2625000.0,0.0,21250000.0,147157061.3746997,484982.03432542575,4700000.0,0.0,0.0,5184982.0343254255,0.0,5184982.0343254255,10000.0,349990000.0,141972079.3403743,-208027920.6596257,0.0,-32698327.826949675,-0.0,0.0,-32698327.826949675,0.0,0.0,0.0,0.0,32.179908787076315,10.0,321799087.8707631,0,0
run_1775960883,firm_2,1,2032,2,18323000,3328962.724855439,14994037.275144562,30000000,15000000,675000.0,-30680962.724855438,0.0,-30680962.724855438,0.0,-30680962.724855438,116529742.53285411,2748450.0,1377375.311857446,24175000.0,144830567.84471154,499344.4087283158,4500000.0,0.0,0.0,4999344.4087283155,0.0,4999344.4087283155,10000.0,349990000.0,139831223.43598324,-210168776.56401676,0.0,-30079456.909656756,-1000000,0.0,-31079456.909656756,1000000,0.0,0.0,0.0,30.414005584825162,10.0,304140055.84825164,0,0
run_1775960883,firm_3,1,2032,2,18104000,3276054.1698666364,14827945.830133364,30000000,10000000,687500.0,-25859554.169866636,0.0,-25859554.169866636,0.0,-25859554.169866636,97650933.11177728,2715600.0,26419.791692472874,23437500.0,123830452.90346974,491408.12547999545,4000000.0,0.0,0.0,4491408.125479995,0.0,4491408.125479995,10000.0,349990000.0,119339044.7779898,-230660955.2220102,0.0,-26345620.67419421,-0.0,0.0,-26345620.67419421,0.0,0.0,0.0,0.0,32.0259579684357,10.0,320259579.684357,0,0
run_1775960883,firm_4,1,2032,2,21250000,3536507.828039157,17713492.171960842,30000000,15000000,687500.0,-27974007.828039158,0.0,-27974007.828039158,0.0,-27974007.828039158,70182741.94081172,3187500.0,0.0,23437500.0,96807741.94081172,530476.1742058735,4500000.0,0.0,0.0,5030476.174205873,0.0,5030476.174205873,10000.0,349990000.0,91777265.76660585,-258222734.23339415,0.0,-28163308.50211063,-0.0,0.0,-28163308.50211063,0.0,0.0,0.0,0.0,30.71253820783935,10.0,307125382.0783935,0,0
run_1775960883,firm_0,1,2032,3,16632000,3207834.5326088616,13424165.467391139,25000000,5000000,625000.0,-17200834.53260886,0.0,-17200834.53260886,0.0,-17200834.53260886,65951486.082530424,2494800.0,1624747.3606720208,20625000.0,90696033.44320245,481175.1798913292,3000000.0,0.0,0.0,3481175.1798913293,0.0,3481175.1798913293,10000.0,349990000.0,87214858.26331112,-262785141.73668888,0.0,-17131221.70601138,-0.0,0.0,-17131221.70601138,0.0,0.0,0.0,0.0,32.5918707838776,10.0,325918707.83877605,0,0
run_1775960883,firm_1,1,2032,3,17500000,3216215.4398177364,14283784.560182264,40000000,7000000,625000.0,-33341215.439817734,0.0,-33341215.439817734,0.0,-33341215.439817734,90563296.21652919,2625000.0,0.0,20625000.0,113813296.21652919,482432.31597266044,4700000.0,0.0,0.0,5182432.315972661,0.0,5182432.315972661,10000.0,349990000.0,108630863.90055656,-241369136.09944344,0.0,-32718765.1581705,-0.0,0.0,-32718765.1581705,0.0,0.0,0.0,0.0,31.57916238021123,10.0,315791623.8021123,0,0
run_1775960883,firm_2,1,2032,3,17928000,3291343.468051221,14636656.531948779,30000000,10000000,700000.0,-26063343.46805122,0.0,-26063343.46805122,0.0,-26063343.46805122,90711404.54744765,2689200.0,1385976.940692044,23475000.0,118261581.48813969,493701.52020768315,4000000.0,0.0,0.0,4493701.520207684,0.0,4493701.520207684,10000.0,349990000.0,113767879.96793202,-236232120.03206798,0.0,-25818337.98540645,-0.0,0.0,-25818337.98540645,0.0,0.0,0.0,0.0,30.978376703079498,10.0,309783767.030795,0,0
run_1775960883,firm_3,1,2032,3,18144000,3317647.370544518,14826352.629455483,25000000,8000000,687500.0,-18861147.370544516,0.0,-18861147.370544516,0.0,-18861147.370544516,78803944.51302692,2721600.0,0.0,22750000.0,104275544.51302692,497647.10558167764,3300000.0,0.0,0.0,3797647.1055816775,0.0,3797647.1055816775,10000.0,349990000.0,100477897.40744528,-249522102.59255472,0.0,-18846988.59875036,-0.0,0.0,-18846988.59875036,0.0,0.0,0.0,0.0,31.223291343339692,10.0,312232913.43339694,0,0
run_1775960883,firm_4,1,2032,3,18000000,3524701.7510596206,14475298.248940378,10000000,5000000,687500.0,-1212201.7510596216,0.0,-1212201.7510596216,0.0,-1212201.7510596216,67143769.27820517,2700000.0,0.0,22750000.0,92593769.27820517,528705.2626589431,1500000.0,0.0,0.0,2028705.262658943,0.0,2028705.262658943,10000.0,349990000.0,90565064.01554623,-259434935.98445377,0.0,-3038972.6626065522,-0.0,0.0,-3038972.6626065522,0.0,0.0,0.0,0.0,33.55331797299818,10.0,335533179.7299818,0,0
run_1775960883,firm_0,1,2032,4,19182000,3860510.8227933487,15321489.17720665,25000000,4000000,625000.0,-14303510.82279335,0.0,-14303510.82279335,0.0,-14303510.82279335,52277205.13145976,2877300.0,1235918.9324770074,20000000.0,76390424.06393677,579076.6234190023,2900000.0,0.0,0.0,3479076.623419002,0.0,3479076.623419002,10000.0,349990000.0,72911347.44051778,-277088652.5594822,0.0,-13674280.951070664,-0.0,0.0,-13674280.951070664,0.0,0.0,0.0,0.0,30.160405747899336,10.0,301604057.47899336,0,0
run_1775960883,firm_1,1,2032,4,17750000,3207874.4142682306,14542125.585731769,15000000,2000000,625000.0,-3082874.414268231,0.0,-3082874.414268231,0.0,-3082874.414268231,85066670.64842853,2662500.0,0.0,20000000.0,107729170.64842853,481181.16214023455,1700000.0,0.0,0.0,2181181.1621402344,0.0,2181181.1621402344,10000.0,349990000.0,105547989.48628834,-244452010.51371166,0.0,-5496625.568100657,-0.0,0.0,-5496625.568100657,0.0,0.0,0.0,0.0,31.3889259170167,10.0,313889259.17016697,0,0
run_1775960883,firm_2,1,2032,4,18034000,3352744.2184359925,14681255.781564008,25000000,8000000,700000.0,-19018744.21843599,0.0,-19018744.21843599,0.0,-19018744.21843599,71738769.56311955,2705100.0,1333177.8191418708,22775000.0,98552047.38226141,502911.6327653988,3300000.0,0.0,0.0,3802911.632765399,0.0,3802911.632765399,10000.0,349990000.0,94749135.74949601,-255250864.250504,0.0,-18972634.984328102,-0.0,0.0,-18972634.984328102,0.0,0.0,0.0,0.0,30.29087639903796,10.0,302908763.9903796,0,0
run_1775960883,firm_3,1,2032,4,18640000,3059676.7321332083,15580323.267866792,20000000,8000000,687500.0,-13107176.732133208,0.0,-13107176.732133208,0.0,-13107176.732133208,65547933.96862444,2796000.0,223238.21650757315,22062500.0,90629672.18513201,458951.50981998123,2800000.0,0.0,0.0,3258951.509819981,0.0,3258951.509819981,10000.0,349990000.0,87370720.67531207,-262629279.32468793,0.0,-13256010.544402476,-0.0,0.0,-13256010.544402476,0.0,0.0,0.0,0.0,31.06865692222336,10.0,310686569.2222336,0,0
run_1775960883,firm_4,1,2032,4,18500000,3524701.7510596206,14975298.248940378,15000000,8000000,687500.0,-8712201.751059622,0.0,-8712201.751059622,0.0,-8712201.751059622,59844067.52714555,2775000.0,0.0,22062500.0,84681567.52714555,528705.2626589431,2300000.0,0.0,0.0,2828705.262658943,0.0,2828705.262658943,10000.0,349990000.0,81852862.26448661,-268147137.7355134,0.0,-7299701.751059622,-0.0,0.0,-7299701.751059622,0.0,0.0,0.0,0.0,29.356951920466386,10.0,293569519.2046639,0,0
run_1775965799,firm_0,1,2031,1,17480000,2902890.936252976,14577109.063747024,15000000,8000000,625000.0,-9047890.936252976,0.0,-9047890.936252976,0.0,-9047890.936252976,311690542.70418495,2622000.0,0.0,29375000.0,343687542.70418495,435433.64043794636,2300000.0,0.0,0.0,2735433.640437946,0.0,2735433.640437946,10000.0,349990000.0,340952109.06374705,-9047890.936252976,0.0,-8309457.29581503,-5000000,0.0,-13309457.29581503,5000000,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775965799,firm_1,1,2031,1,18800000,2740504.5171935204,16059495.48280648,17000000,9000000,625000.0,-10565504.51719352,0.0,-10565504.51719352,0.0,-10565504.51719352,310250571.1603855,2820000.0,0.0,29375000.0,342445571.1603855,411075.67757902807,2600000.0,0.0,0.0,3011075.677579028,0.0,3011075.677579028,10000.0,349990000.0,339434495.4828065,-10565504.51719352,0.0,-9749428.839614492,-5000000,0.0,-14749428.839614492,5000000,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775965799,firm_2,1,2031,1,20160000,2930877.6831264812,17229122.31687352,19000000,10000000,625000.0,-12395877.68312648,0.0,-12395877.68312648,0.0,-12395877.68312648,308544753.96934247,3024000.0,0.0,29375000.0,340943753.96934247,439631.6524689722,2900000.0,0.0,0.0,3339631.6524689724,0.0,3339631.6524689724,10000.0,349990000.0,337604122.31687355,-12395877.68312648,0.0,-11455246.030657507,-5000000,0.0,-16455246.030657507,5000000,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775965799,firm_3,1,2031,1,21560000,2987794.852033337,18572205.147966664,21000000,11000000,625000.0,-14052794.852033336,0.0,-14052794.852033336,0.0,-14052794.852033336,306986374.37577164,3234000.0,0.0,29375000.0,339595374.37577164,448169.22780500056,3200000.0,0.0,0.0,3648169.2278050007,0.0,3648169.2278050007,10000.0,349990000.0,335947205.1479667,-14052794.852033336,0.0,-13013625.624228336,-5000000,0.0,-18013625.624228336,5000000,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775965799,firm_4,1,2031,1,23000000,3328776.7585154455,19671223.241484553,23000000,12000000,625000.0,-15953776.758515447,0.0,-15953776.758515447,0.0,-15953776.758515447,305220539.7552619,3450000.0,0.0,29375000.0,338045539.7552619,499316.5137773168,3500000.0,0.0,0.0,3999316.5137773165,0.0,3999316.5137773165,10000.0,349990000.0,334046223.2414845,-15953776.758515447,0.0,-14779460.244738132,-5000000,0.0,-19779460.24473813,5000000,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775965799,firm_0,1,2031,2,17480000,2896273.00608453,14583726.99391547,15000000,8000000,750000.0,-9166273.00608453,0.0,-9166273.00608453,0.0,-9166273.00608453,298273277.00857514,2622000.0,0.0,33625000.0,334520277.00857514,434440.9509126795,2300000.0,0.0,0.0,2734440.9509126795,0.0,2734440.9509126795,10000.0,349990000.0,331785836.0576625,-18214163.942337506,0.0,-8417265.695609797,-5000000,0.0,-13417265.695609797,5000000,0.0,0.0,0.0,32.69296327191242,10.0,326929632.7191242,0,0
run_1775965799,firm_1,1,2031,2,18800000,2731775.86630915,16068224.133690849,17000000,9000000,750000.0,-10681775.866309151,0.0,-10681775.866309151,0.0,-10681775.866309151,295317485.9964437,2820000.0,0.0,33625000.0,331762485.9964437,409766.37994637253,2600000.0,0.0,0.0,3009766.3799463725,0.0,3009766.3799463725,10000.0,349990000.0,328752719.61649734,-21247280.38350267,0.0,-9933085.163941806,-5000000,0.0,-14933085.163941806,5000000,0.0,0.0,0.0,34.37303486448419,10.0,343730348.6448419,0,0
run_1775965799,firm_2,1,2031,2,20160000,2918900.450136309,17241099.549863692,19000000,10000000,750000.0,-12508900.450136308,0.0,-12508900.450136308,0.0,-12508900.450136308,291784056.9342576,3024000.0,0.0,33625000.0,328433056.9342576,437835.0675204463,2900000.0,0.0,0.0,3337835.067520446,0.0,3337835.067520446,10000.0,349990000.0,325095221.8667372,-24904778.133262787,0.0,-11760697.035084834,-5000000,0.0,-16760697.035084834,5000000,0.0,0.0,0.0,36.09492366950621,10.0,360949236.6950621,0,0
run_1775965799,firm_3,1,2031,2,21560000,2972902.677562529,18587097.322437473,21000000,11000000,750000.0,-14162902.677562527,0.0,-14162902.677562527,0.0,-14162902.677562527,288571237.8720385,3234000.0,0.0,33625000.0,325430237.8720385,445935.40163437935,3200000.0,0.0,0.0,3645935.4016343793,0.0,3645935.4016343793,10000.0,349990000.0,321784302.47040415,-28215697.529595863,0.0,-13415136.503733149,-5000000,0.0,-18415136.50373315,5000000,0.0,0.0,0.0,37.873216154439,10.0,378732161.54439,0,0
run_1775965799,firm_4,1,2031,2,23000000,3309208.9734956617,19690791.026504338,23000000,12000000,750000.0,-16059208.973495662,0.0,-16059208.973495662,0.0,-16059208.973495662,284908395.61401325,3450000.0,0.0,33625000.0,321983395.61401325,496381.3460243492,3500000.0,0.0,0.0,3996381.3460243493,0.0,3996381.3460243493,10000.0,349990000.0,317987014.2679889,-32012985.73201111,0.0,-15312144.14124863,-5000000,0.0,-20312144.14124863,5000000,0.0,0.0,0.0,39.69538669724454,10.0,396953866.97244537,0,0
run_1775965799,firm_0,1,2031,3,17480000,2889723.6548864287,14590276.345113572,15000000,8000000,875000.0,-9284723.654886428,0.0,-9284723.654886428,0.0,-9284723.654886428,284862570.951009,2622000.0,0.0,37750000.0,325234570.951009,433458.5482329643,2300000.0,0.0,0.0,2733458.5482329642,0.0,2733458.5482329642,10000.0,349990000.0,322501112.40277606,-27498887.597223934,0.0,-8410706.057566144,-5000000,0.0,-13410706.057566144,5000000,0.0,0.0,0.0,32.507975081729874,10.0,325079750.81729877,0,0
run_1775965799,firm_1,1,2031,3,18800000,2723173.5845688935,16076826.415431106,17000000,9000000,875000.0,-10798173.584568894,0.0,-10798173.584568894,0.0,-10798173.584568894,280393022.06961375,2820000.0,0.0,37750000.0,320963022.06961375,408476.03768533404,2600000.0,0.0,0.0,3008476.037685334,0.0,3008476.037685334,10000.0,349990000.0,317954546.0319284,-32045453.968071565,0.0,-9924463.926829932,-5000000,0.0,-14924463.926829932,5000000,0.0,0.0,0.0,34.17858158849492,10.0,341785815.8849492,0,0
run_1775965799,firm_2,1,2031,3,20160000,2907145.697988847,17252854.302011155,19000000,10000000,875000.0,-12622145.697988845,0.0,-12622145.697988845,0.0,-12622145.697988845,275035148.0234467,3024000.0,0.0,37750000.0,315809148.0234467,436071.854698327,2900000.0,0.0,0.0,3336071.854698327,0.0,3336071.854698327,10000.0,349990000.0,312473076.1687484,-37526923.831251636,0.0,-11748908.910810964,-5000000,0.0,-16748908.910810964,5000000,0.0,0.0,0.0,35.881656656002114,10.0,358816566.56002116,0,0
run_1775965799,firm_3,1,2031,3,21560000,2958347.9013029174,18601652.09869708,21000000,11000000,875000.0,-14273347.901302919,0.0,-14273347.901302919,0.0,-14273347.901302919,270170706.7542966,3234000.0,0.0,37750000.0,311154706.7542966,443752.1851954376,3200000.0,0.0,0.0,3643752.1851954376,0.0,3643752.1851954376,10000.0,349990000.0,307510954.5691012,-42489045.430898786,0.0,-13400531.11774186,-5000000,0.0,-18400531.11774186,5000000,0.0,0.0,0.0,37.64632907411213,10.0,376463290.7411213,0,0
run_1775965799,firm_4,1,2031,3,23000000,3290164.037119085,19709835.962880917,23000000,12000000,875000.0,-16165164.037119083,0.0,-16165164.037119083,0.0,-16165164.037119083,264615374.8364377,3450000.0,0.0,37750000.0,305815374.8364377,493524.60556786275,3500000.0,0.0,0.0,3993524.6055678627,0.0,3993524.6055678627,10000.0,349990000.0,301821850.2308698,-48178149.76913019,0.0,-15293020.77757557,-5000000,0.0,-20293020.777575567,5000000,0.0,0.0,0.0,39.44761042803967,10.0,394476104.28039664,0,0
run_1775966444,firm_0,1,2031,1,21250000,3569713.3992289416,17680286.60077106,40000000,15000000,625000.0,-37944713.399228945,0.0,-37944713.399228945,0.0,-37944713.399228945,285528243.6106554,3187500.0,0.0,29375000.0,318090743.6106554,535457.0098843413,5500000.0,0.0,0.0,6035457.009884342,0.0,6035457.009884342,10000.0,349990000.0,312055286.60077107,-37944713.399228945,0.0,-34471756.3893446,-5000000,0.0,-39471756.3893446,5000000,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775966444,firm_1,1,2031,1,21250000,3262505.3776113335,17987494.62238867,20000000,15000000,625000.0,-17637505.37761133,0.0,-17637505.37761133,0.0,-17637505.37761133,308789370.42903036,3187500.0,0.0,24375000.0,336351870.42903036,489375.8066417,3500000.0,0.0,0.0,3989375.8066416997,0.0,3989375.8066416997,10000.0,349990000.0,332362494.62238866,-17637505.37761133,0.0,-16210629.57096963,-0.0,0.0,-16210629.57096963,0.0,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775966444,firm_2,1,2031,1,24960000,2818412.1964415535,22141587.803558446,18000000,10000000,625000.0,-6483412.1964415535,0.0,-6483412.1964415535,0.0,-6483412.1964415535,318051247.17028165,3744000.0,569102.4627430061,24375000.0,346739349.63302463,422761.82946623303,2800000.0,0.0,0.0,3222761.829466233,0.0,3222761.829466233,10000.0,349990000.0,343516587.80355847,-6483412.1964415535,0.0,-6948752.829718327,-0.0,0.0,-6948752.829718327,0.0,0.0,0.0,0.0,35.0,10.0,350000000.0,0,0
run_1775966444,firm_0,1,2031,2,20995000,3507719.480568814,17487280.519431185,40000000,15000000,750000.0,-38262719.48056881,0.0,-38262719.48056881,0.0,-38262719.48056881,243001871.1619568,3149250.0,42603.88033079531,33625000.0,279818725.0422876,526157.9220853221,5500000.0,0.0,0.0,6026157.922085322,0.0,6026157.922085322,10000.0,349990000.0,273792567.12020224,-76207432.87979776,0.0,-37526372.448698625,-5000000,0.0,-42526372.448698625,5000000,0.0,0.0,0.0,37.281658598023135,10.0,372816585.98023134,0,0
